id,year_type_id,사고유형대분류,사고유형중분류,구분,시간대,값
4284,2023,차대사람,횡단중,사고[건],00~02시,348
4285,2023,차대사람,횡단중,사고[건],02~04시,189
4286,2023,차대사람,횡단중,사고[건],04~06시,362
4287,2023,차대사람,횡단중,사고[건],06~08시,781
4288,2023,차대사람,횡단중,사고[건],08~10시,1348
4289,2023,차대사람,횡단중,사고[건],10~12시,1145
4290,2023,차대사람,횡단중,사고[건],12~14시,1151
4291,2023,차대사람,횡단중,사고[건],14~16시,1389
4292,2023,차대사람,횡단중,사고[건],16~18시,1746
4293,2023,차대사람,횡단중,사고[건],18~20시,2258
4294,2023,차대사람,횡단중,사고[건],20~22시,1501
4295,2023,차대사람,횡단중,사고[건],22~24시,863
4296,2023,차대사람,횡단중,사망[명],00~02시,21
4297,2023,차대사람,횡단중,사망[명],02~04시,13
4298,2023,차대사람,횡단중,사망[명],04~06시,38
4299,2023,차대사람,횡단중,사망[명],06~08시,48
4300,2023,차대사람,횡단중,사망[명],08~10시,44
4301,2023,차대사람,횡단중,사망[명],10~12시,33
4302,2023,차대사람,횡단중,사망[명],12~14시,21
4303,2023,차대사람,횡단중,사망[명],14~16시,27
4304,2023,차대사람,횡단중,사망[명],16~18시,30
4305,2023,차대사람,횡단중,사망[명],18~20시,58
4306,2023,차대사람,횡단중,사망[명],20~22시,54
4307,2023,차대사람,횡단중,사망[명],22~24시,32
4308,2023,차대사람,횡단중,부상[명],00~02시,362
4309,2023,차대사람,횡단중,부상[명],02~04시,191
4310,2023,차대사람,횡단중,부상[명],04~06시,347
4311,2023,차대사람,횡단중,부상[명],06~08시,769
4312,2023,차대사람,횡단중,부상[명],08~10시,1361
4313,2023,차대사람,횡단중,부상[명],10~12시,1166
4314,2023,차대사람,횡단중,부상[명],12~14시,1211
4315,2023,차대사람,횡단중,부상[명],14~16시,1444
4316,2023,차대사람,횡단중,부상[명],16~18시,1807
4317,2023,차대사람,횡단중,부상[명],18~20시,2388
4318,2023,차대사람,횡단중,부상[명],20~22시,1576
4319,2023,차대사람,횡단중,부상[명],22~24시,909
4320,2023,차대사람,차도통행중,사고[건],00~02시,195
4321,2023,차대사람,차도통행중,사고[건],02~04시,113
4322,2023,차대사람,차도통행중,사고[건],04~06시,116
4323,2023,차대사람,차도통행중,사고[건],06~08시,187
4324,2023,차대사람,차도통행중,사고[건],08~10시,384
4325,2023,차대사람,차도통행중,사고[건],10~12시,407
4326,2023,차대사람,차도통행중,사고[건],12~14시,476
4327,2023,차대사람,차도통행중,사고[건],14~16시,540
4328,2023,차대사람,차도통행중,사고[건],16~18시,595
4329,2023,차대사람,차도통행중,사고[건],18~20시,669
4330,2023,차대사람,차도통행중,사고[건],20~22시,500
4331,2023,차대사람,차도통행중,사고[건],22~24시,325
4332,2023,차대사람,차도통행중,사망[명],00~02시,10
4333,2023,차대사람,차도통행중,사망[명],02~04시,9
4334,2023,차대사람,차도통행중,사망[명],04~06시,12
4335,2023,차대사람,차도통행중,사망[명],06~08시,8
4336,2023,차대사람,차도통행중,사망[명],08~10시,6
4337,2023,차대사람,차도통행중,사망[명],10~12시,10
4338,2023,차대사람,차도통행중,사망[명],12~14시,6
4339,2023,차대사람,차도통행중,사망[명],14~16시,6
4340,2023,차대사람,차도통행중,사망[명],16~18시,7
4341,2023,차대사람,차도통행중,사망[명],18~20시,29
4342,2023,차대사람,차도통행중,사망[명],20~22시,20
4343,2023,차대사람,차도통행중,사망[명],22~24시,12
4344,2023,차대사람,차도통행중,부상[명],00~02시,197
4345,2023,차대사람,차도통행중,부상[명],02~04시,120
4346,2023,차대사람,차도통행중,부상[명],04~06시,110
4347,2023,차대사람,차도통행중,부상[명],06~08시,183
4348,2023,차대사람,차도통행중,부상[명],08~10시,388
4349,2023,차대사람,차도통행중,부상[명],10~12시,408
4350,2023,차대사람,차도통행중,부상[명],12~14시,487
4351,2023,차대사람,차도통행중,부상[명],14~16시,548
4352,2023,차대사람,차도통행중,부상[명],16~18시,606
4353,2023,차대사람,차도통행중,부상[명],18~20시,669
4354,2023,차대사람,차도통행중,부상[명],20~22시,505
4355,2023,차대사람,차도통행중,부상[명],22~24시,329
4356,2023,차대사람,길가장자리구역통행중,사고[건],00~02시,54
4357,2023,차대사람,길가장자리구역통행중,사고[건],02~04시,32
4358,2023,차대사람,길가장자리구역통행중,사고[건],04~06시,33
4359,2023,차대사람,길가장자리구역통행중,사고[건],06~08시,110
4360,2023,차대사람,길가장자리구역통행중,사고[건],08~10시,195
4361,2023,차대사람,길가장자리구역통행중,사고[건],10~12시,198
4362,2023,차대사람,길가장자리구역통행중,사고[건],12~14시,236
4363,2023,차대사람,길가장자리구역통행중,사고[건],14~16시,230
4364,2023,차대사람,길가장자리구역통행중,사고[건],16~18시,276
4365,2023,차대사람,길가장자리구역통행중,사고[건],18~20시,290
4366,2023,차대사람,길가장자리구역통행중,사고[건],20~22시,215
4367,2023,차대사람,길가장자리구역통행중,사고[건],22~24시,116
4368,2023,차대사람,길가장자리구역통행중,사망[명],00~02시,0
4369,2023,차대사람,길가장자리구역통행중,사망[명],02~04시,1
4370,2023,차대사람,길가장자리구역통행중,사망[명],04~06시,2
4371,2023,차대사람,길가장자리구역통행중,사망[명],06~08시,5
4372,2023,차대사람,길가장자리구역통행중,사망[명],08~10시,2
4373,2023,차대사람,길가장자리구역통행중,사망[명],10~12시,4
4374,2023,차대사람,길가장자리구역통행중,사망[명],12~14시,3
4375,2023,차대사람,길가장자리구역통행중,사망[명],14~16시,2
4376,2023,차대사람,길가장자리구역통행중,사망[명],16~18시,1
4377,2023,차대사람,길가장자리구역통행중,사망[명],18~20시,5
4378,2023,차대사람,길가장자리구역통행중,사망[명],20~22시,3
4379,2023,차대사람,길가장자리구역통행중,사망[명],22~24시,0
4380,2023,차대사람,길가장자리구역통행중,부상[명],00~02시,56
4381,2023,차대사람,길가장자리구역통행중,부상[명],02~04시,33
4382,2023,차대사람,길가장자리구역통행중,부상[명],04~06시,32
4383,2023,차대사람,길가장자리구역통행중,부상[명],06~08시,110
4384,2023,차대사람,길가장자리구역통행중,부상[명],08~10시,197
4385,2023,차대사람,길가장자리구역통행중,부상[명],10~12시,199
4386,2023,차대사람,길가장자리구역통행중,부상[명],12~14시,238
4387,2023,차대사람,길가장자리구역통행중,부상[명],14~16시,233
4388,2023,차대사람,길가장자리구역통행중,부상[명],16~18시,285
4389,2023,차대사람,길가장자리구역통행중,부상[명],18~20시,302
4390,2023,차대사람,길가장자리구역통행중,부상[명],20~22시,221
4391,2023,차대사람,길가장자리구역통행중,부상[명],22~24시,131
4392,2023,차대사람,보도통행중,사고[건],00~02시,61
4393,2023,차대사람,보도통행중,사고[건],02~04시,26
4394,2023,차대사람,보도통행중,사고[건],04~06시,43
4395,2023,차대사람,보도통행중,사고[건],06~08시,120
4396,2023,차대사람,보도통행중,사고[건],08~10시,297
4397,2023,차대사람,보도통행중,사고[건],10~12시,246
4398,2023,차대사람,보도통행중,사고[건],12~14시,273
4399,2023,차대사람,보도통행중,사고[건],14~16시,346
4400,2023,차대사람,보도통행중,사고[건],16~18시,411
4401,2023,차대사람,보도통행중,사고[건],18~20시,402
4402,2023,차대사람,보도통행중,사고[건],20~22시,245
4403,2023,차대사람,보도통행중,사고[건],22~24시,162
4404,2023,차대사람,보도통행중,사망[명],00~02시,1
4405,2023,차대사람,보도통행중,사망[명],02~04시,0
4406,2023,차대사람,보도통행중,사망[명],04~06시,0
4407,2023,차대사람,보도통행중,사망[명],06~08시,6
4408,2023,차대사람,보도통행중,사망[명],08~10시,3
4409,2023,차대사람,보도통행중,사망[명],10~12시,2
4410,2023,차대사람,보도통행중,사망[명],12~14시,2
4411,2023,차대사람,보도통행중,사망[명],14~16시,6
4412,2023,차대사람,보도통행중,사망[명],16~18시,0
4413,2023,차대사람,보도통행중,사망[명],18~20시,3
4414,2023,차대사람,보도통행중,사망[명],20~22시,0
4415,2023,차대사람,보도통행중,사망[명],22~24시,1
4416,2023,차대사람,보도통행중,부상[명],00~02시,62
4417,2023,차대사람,보도통행중,부상[명],02~04시,30
4418,2023,차대사람,보도통행중,부상[명],04~06시,48
4419,2023,차대사람,보도통행중,부상[명],06~08시,119
4420,2023,차대사람,보도통행중,부상[명],08~10시,310
4421,2023,차대사람,보도통행중,부상[명],10~12시,258
4422,2023,차대사람,보도통행중,부상[명],12~14시,288
4423,2023,차대사람,보도통행중,부상[명],14~16시,372
4424,2023,차대사람,보도통행중,부상[명],16~18시,431
4425,2023,차대사람,보도통행중,부상[명],18~20시,423
4426,2023,차대사람,보도통행중,부상[명],20~22시,272
4427,2023,차대사람,보도통행중,부상[명],22~24시,177
4428,2023,차대사람,기타,사고[건],00~02시,591
4429,2023,차대사람,기타,사고[건],02~04시,331
4430,2023,차대사람,기타,사고[건],04~06시,337
4431,2023,차대사람,기타,사고[건],06~08시,665
4432,2023,차대사람,기타,사고[건],08~10시,1398
4433,2023,차대사람,기타,사고[건],10~12시,1542
4434,2023,차대사람,기타,사고[건],12~14시,1698
4435,2023,차대사람,기타,사고[건],14~16시,1707
4436,2023,차대사람,기타,사고[건],16~18시,2021
4437,2023,차대사람,기타,사고[건],18~20시,2001
4438,2023,차대사람,기타,사고[건],20~22시,1460
4439,2023,차대사람,기타,사고[건],22~24시,1040
4440,2023,차대사람,기타,사망[명],00~02시,24
4441,2023,차대사람,기타,사망[명],02~04시,13
4442,2023,차대사람,기타,사망[명],04~06시,16
4443,2023,차대사람,기타,사망[명],06~08시,14
4444,2023,차대사람,기타,사망[명],08~10시,20
4445,2023,차대사람,기타,사망[명],10~12시,26
4446,2023,차대사람,기타,사망[명],12~14시,22
4447,2023,차대사람,기타,사망[명],14~16시,21
4448,2023,차대사람,기타,사망[명],16~18시,24
4449,2023,차대사람,기타,사망[명],18~20시,29
4450,2023,차대사람,기타,사망[명],20~22시,20
4451,2023,차대사람,기타,사망[명],22~24시,24
4452,2023,차대사람,기타,부상[명],00~02시,607
4453,2023,차대사람,기타,부상[명],02~04시,342
4454,2023,차대사람,기타,부상[명],04~06시,340
4455,2023,차대사람,기타,부상[명],06~08시,678
4456,2023,차대사람,기타,부상[명],08~10시,1430
4457,2023,차대사람,기타,부상[명],10~12시,1583
4458,2023,차대사람,기타,부상[명],12~14시,1780
4459,2023,차대사람,기타,부상[명],14~16시,1780
4460,2023,차대사람,기타,부상[명],16~18시,2113
4461,2023,차대사람,기타,부상[명],18~20시,2082
4462,2023,차대사람,기타,부상[명],20~22시,1524
4463,2023,차대사람,기타,부상[명],22~24시,1096
4464,2023,차대차,충돌,사고[건],00~02시,2188
4465,2023,차대차,충돌,사고[건],02~04시,1118
4466,2023,차대차,충돌,사고[건],04~06시,1597
4467,2023,차대차,충돌,사고[건],06~08시,4723
4468,2023,차대차,충돌,사고[건],08~10시,8669
4469,2023,차대차,충돌,사고[건],10~12시,8437
4470,2023,차대차,충돌,사고[건],12~14시,9299
4471,2023,차대차,충돌,사고[건],14~16시,9583
4472,2023,차대차,충돌,사고[건],16~18시,10826
4473,2023,차대차,충돌,사고[건],18~20시,10667
4474,2023,차대차,충돌,사고[건],20~22시,6413
4475,2023,차대차,충돌,사고[건],22~24시,4017
4476,2023,차대차,충돌,사망[명],00~02시,25
4477,2023,차대차,충돌,사망[명],02~04시,9
4478,2023,차대차,충돌,사망[명],04~06시,30
4479,2023,차대차,충돌,사망[명],06~08시,45
4480,2023,차대차,충돌,사망[명],08~10시,58
4481,2023,차대차,충돌,사망[명],10~12시,68
4482,2023,차대차,충돌,사망[명],12~14시,53
4483,2023,차대차,충돌,사망[명],14~16시,51
4484,2023,차대차,충돌,사망[명],16~18시,55
4485,2023,차대차,충돌,사망[명],18~20시,40
4486,2023,차대차,충돌,사망[명],20~22시,27
4487,2023,차대차,충돌,사망[명],22~24시,21
4488,2023,차대차,충돌,부상[명],00~02시,3617
4489,2023,차대차,충돌,부상[명],02~04시,1784
4490,2023,차대차,충돌,부상[명],04~06시,2361
4491,2023,차대차,충돌,부상[명],06~08시,6685
4492,2023,차대차,충돌,부상[명],08~10시,12537
4493,2023,차대차,충돌,부상[명],10~12시,12599
4494,2023,차대차,충돌,부상[명],12~14시,14283
4495,2023,차대차,충돌,부상[명],14~16시,14686
4496,2023,차대차,충돌,부상[명],16~18시,16332
4497,2023,차대차,충돌,부상[명],18~20시,15733
4498,2023,차대차,충돌,부상[명],20~22시,9690
4499,2023,차대차,충돌,부상[명],22~24시,6272
4500,2023,차대차,추돌,사고[건],00~02시,1330
4501,2023,차대차,추돌,사고[건],02~04시,840
4502,2023,차대차,추돌,사고[건],04~06시,875
4503,2023,차대차,추돌,사고[건],06~08시,2047
4504,2023,차대차,추돌,사고[건],08~10시,3657
4505,2023,차대차,추돌,사고[건],10~12시,3173
4506,2023,차대차,추돌,사고[건],12~14시,3289
4507,2023,차대차,추돌,사고[건],14~16시,3645
4508,2023,차대차,추돌,사고[건],16~18시,4103
4509,2023,차대차,추돌,사고[건],18~20시,4104
4510,2023,차대차,추돌,사고[건],20~22시,2737
4511,2023,차대차,추돌,사고[건],22~24시,2139
4512,2023,차대차,추돌,사망[명],00~02시,23
4513,2023,차대차,추돌,사망[명],02~04시,20
4514,2023,차대차,추돌,사망[명],04~06시,34
4515,2023,차대차,추돌,사망[명],06~08시,15
4516,2023,차대차,추돌,사망[명],08~10시,27
4517,2023,차대차,추돌,사망[명],10~12시,33
4518,2023,차대차,추돌,사망[명],12~14시,26
4519,2023,차대차,추돌,사망[명],14~16시,36
4520,2023,차대차,추돌,사망[명],16~18시,28
4521,2023,차대차,추돌,사망[명],18~20시,32
4522,2023,차대차,추돌,사망[명],20~22시,30
4523,2023,차대차,추돌,사망[명],22~24시,21
4524,2023,차대차,추돌,부상[명],00~02시,2237
4525,2023,차대차,추돌,부상[명],02~04시,1349
4526,2023,차대차,추돌,부상[명],04~06시,1395
4527,2023,차대차,추돌,부상[명],06~08시,3454
4528,2023,차대차,추돌,부상[명],08~10시,6322
4529,2023,차대차,추돌,부상[명],10~12시,6007
4530,2023,차대차,추돌,부상[명],12~14시,6336
4531,2023,차대차,추돌,부상[명],14~16시,6865
4532,2023,차대차,추돌,부상[명],16~18시,7430
4533,2023,차대차,추돌,부상[명],18~20시,7410
4534,2023,차대차,추돌,부상[명],20~22시,4699
4535,2023,차대차,추돌,부상[명],22~24시,3550
4536,2023,차대차,기타,사고[건],00~02시,1339
4537,2023,차대차,기타,사고[건],02~04시,646
4538,2023,차대차,기타,사고[건],04~06시,934
4539,2023,차대차,기타,사고[건],06~08시,2375
4540,2023,차대차,기타,사고[건],08~10시,4755
4541,2023,차대차,기타,사고[건],10~12시,4653
4542,2023,차대차,기타,사고[건],12~14시,5183
4543,2023,차대차,기타,사고[건],14~16시,5066
4544,2023,차대차,기타,사고[건],16~18시,6061
4545,2023,차대차,기타,사고[건],18~20시,6187
4546,2023,차대차,기타,사고[건],20~22시,3904
4547,2023,차대차,기타,사고[건],22~24시,2356
4548,2023,차대차,기타,사망[명],00~02시,19
4549,2023,차대차,기타,사망[명],02~04시,7
4550,2023,차대차,기타,사망[명],04~06시,21
4551,2023,차대차,기타,사망[명],06~08시,24
4552,2023,차대차,기타,사망[명],08~10시,19
4553,2023,차대차,기타,사망[명],10~12시,29
4554,2023,차대차,기타,사망[명],12~14시,22
4555,2023,차대차,기타,사망[명],14~16시,28
4556,2023,차대차,기타,사망[명],16~18시,18
4557,2023,차대차,기타,사망[명],18~20시,14
4558,2023,차대차,기타,사망[명],20~22시,14
4559,2023,차대차,기타,사망[명],22~24시,19
4560,2023,차대차,기타,부상[명],00~02시,2061
4561,2023,차대차,기타,부상[명],02~04시,974
4562,2023,차대차,기타,부상[명],04~06시,1400
4563,2023,차대차,기타,부상[명],06~08시,3325
4564,2023,차대차,기타,부상[명],08~10시,6758
4565,2023,차대차,기타,부상[명],10~12시,6658
4566,2023,차대차,기타,부상[명],12~14시,7603
4567,2023,차대차,기타,부상[명],14~16시,7365
4568,2023,차대차,기타,부상[명],16~18시,8842
4569,2023,차대차,기타,부상[명],18~20시,8650
4570,2023,차대차,기타,부상[명],20~22시,5558
4571,2023,차대차,기타,부상[명],22~24시,3460
4572,2023,차량단독,충돌,사고[건],00~02시,264
4573,2023,차량단독,충돌,사고[건],02~04시,262
4574,2023,차량단독,충돌,사고[건],04~06시,192
4575,2023,차량단독,충돌,사고[건],06~08시,197
4576,2023,차량단독,충돌,사고[건],08~10시,241
4577,2023,차량단독,충돌,사고[건],10~12시,200
4578,2023,차량단독,충돌,사고[건],12~14시,256
4579,2023,차량단독,충돌,사고[건],14~16시,291
4580,2023,차량단독,충돌,사고[건],16~18시,264
4581,2023,차량단독,충돌,사고[건],18~20시,204
4582,2023,차량단독,충돌,사고[건],20~22시,214
4583,2023,차량단독,충돌,사고[건],22~24시,247
4584,2023,차량단독,충돌,사망[명],00~02시,30
4585,2023,차량단독,충돌,사망[명],02~04시,33
4586,2023,차량단독,충돌,사망[명],04~06시,18
4587,2023,차량단독,충돌,사망[명],06~08시,21
4588,2023,차량단독,충돌,사망[명],08~10시,26
4589,2023,차량단독,충돌,사망[명],10~12시,18
4590,2023,차량단독,충돌,사망[명],12~14시,29
4591,2023,차량단독,충돌,사망[명],14~16시,34
4592,2023,차량단독,충돌,사망[명],16~18시,28
4593,2023,차량단독,충돌,사망[명],18~20시,27
4594,2023,차량단독,충돌,사망[명],20~22시,16
4595,2023,차량단독,충돌,사망[명],22~24시,28
4596,2023,차량단독,충돌,부상[명],00~02시,299
4597,2023,차량단독,충돌,부상[명],02~04시,284
4598,2023,차량단독,충돌,부상[명],04~06시,239
4599,2023,차량단독,충돌,부상[명],06~08시,242
4600,2023,차량단독,충돌,부상[명],08~10시,283
4601,2023,차량단독,충돌,부상[명],10~12시,249
4602,2023,차량단독,충돌,부상[명],12~14시,313
4603,2023,차량단독,충돌,부상[명],14~16시,364
4604,2023,차량단독,충돌,부상[명],16~18시,342
4605,2023,차량단독,충돌,부상[명],18~20시,254
4606,2023,차량단독,충돌,부상[명],20~22시,251
4607,2023,차량단독,충돌,부상[명],22~24시,274
4608,2023,차량단독,도로이탈,사고[건],00~02시,18
4609,2023,차량단독,도로이탈,사고[건],02~04시,13
4610,2023,차량단독,도로이탈,사고[건],04~06시,11
4611,2023,차량단독,도로이탈,사고[건],06~08시,31
4612,2023,차량단독,도로이탈,사고[건],08~10시,45
4613,2023,차량단독,도로이탈,사고[건],10~12시,43
4614,2023,차량단독,도로이탈,사고[건],12~14시,69
4615,2023,차량단독,도로이탈,사고[건],14~16시,68
4616,2023,차량단독,도로이탈,사고[건],16~18시,67
4617,2023,차량단독,도로이탈,사고[건],18~20시,53
4618,2023,차량단독,도로이탈,사고[건],20~22시,31
4619,2023,차량단독,도로이탈,사고[건],22~24시,31
4620,2023,차량단독,도로이탈,사망[명],00~02시,8
4621,2023,차량단독,도로이탈,사망[명],02~04시,3
4622,2023,차량단독,도로이탈,사망[명],04~06시,4
4623,2023,차량단독,도로이탈,사망[명],06~08시,7
4624,2023,차량단독,도로이탈,사망[명],08~10시,6
4625,2023,차량단독,도로이탈,사망[명],10~12시,8
4626,2023,차량단독,도로이탈,사망[명],12~14시,16
4627,2023,차량단독,도로이탈,사망[명],14~16시,14
4628,2023,차량단독,도로이탈,사망[명],16~18시,11
4629,2023,차량단독,도로이탈,사망[명],18~20시,10
4630,2023,차량단독,도로이탈,사망[명],20~22시,6
4631,2023,차량단독,도로이탈,사망[명],22~24시,14
4632,2023,차량단독,도로이탈,부상[명],00~02시,13
4633,2023,차량단독,도로이탈,부상[명],02~04시,16
4634,2023,차량단독,도로이탈,부상[명],04~06시,7
4635,2023,차량단독,도로이탈,부상[명],06~08시,33
4636,2023,차량단독,도로이탈,부상[명],08~10시,48
4637,2023,차량단독,도로이탈,부상[명],10~12시,52
