id,year_type_id,사고유형대분류,사고유형중분류,구분,시간대,값
1542,2017,차대사람,차도통행중,부상[명],12~14시,351
1543,2017,차대사람,차도통행중,부상[명],14~16시,387
1544,2017,차대사람,차도통행중,부상[명],16~18시,396
1545,2017,차대사람,차도통행중,부상[명],18~20시,519
1546,2017,차대사람,차도통행중,부상[명],20~22시,441
1547,2017,차대사람,차도통행중,부상[명],22~24시,352
1548,2017,차대사람,길가장자리구역통행중,사고[건],00~02시,117
1549,2017,차대사람,길가장자리구역통행중,사고[건],02~04시,65
1550,2017,차대사람,길가장자리구역통행중,사고[건],04~06시,72
1551,2017,차대사람,길가장자리구역통행중,사고[건],06~08시,127
1552,2017,차대사람,길가장자리구역통행중,사고[건],08~10시,285
1553,2017,차대사람,길가장자리구역통행중,사고[건],10~12시,262
1554,2017,차대사람,길가장자리구역통행중,사고[건],12~14시,308
1555,2017,차대사람,길가장자리구역통행중,사고[건],14~16시,321
1556,2017,차대사람,길가장자리구역통행중,사고[건],16~18시,407
1557,2017,차대사람,길가장자리구역통행중,사고[건],18~20시,464
1558,2017,차대사람,길가장자리구역통행중,사고[건],20~22시,342
1559,2017,차대사람,길가장자리구역통행중,사고[건],22~24시,247
1560,2017,차대사람,길가장자리구역통행중,사망[명],00~02시,4
1561,2017,차대사람,길가장자리구역통행중,사망[명],02~04시,0
1562,2017,차대사람,길가장자리구역통행중,사망[명],04~06시,5
1563,2017,차대사람,길가장자리구역통행중,사망[명],06~08시,2
1564,2017,차대사람,길가장자리구역통행중,사망[명],08~10시,6
1565,2017,차대사람,길가장자리구역통행중,사망[명],10~12시,6
1566,2017,차대사람,길가장자리구역통행중,사망[명],12~14시,3
1567,2017,차대사람,길가장자리구역통행중,사망[명],14~16시,3
1568,2017,차대사람,길가장자리구역통행중,사망[명],16~18시,11
1569,2017,차대사람,길가장자리구역통행중,사망[명],18~20시,11
1570,2017,차대사람,길가장자리구역통행중,사망[명],20~22시,9
1571,2017,차대사람,길가장자리구역통행중,사망[명],22~24시,8
1572,2017,차대사람,길가장자리구역통행중,부상[명],00~02시,123
1573,2017,차대사람,길가장자리구역통행중,부상[명],02~04시,72
1574,2017,차대사람,길가장자리구역통행중,부상[명],04~06시,71
1575,2017,차대사람,길가장자리구역통행중,부상[명],06~08시,128
1576,2017,차대사람,길가장자리구역통행중,부상[명],08~10시,289
1577,2017,차대사람,길가장자리구역통행중,부상[명],10~12시,263
1578,2017,차대사람,길가장자리구역통행중,부상[명],12~14시,318
1579,2017,차대사람,길가장자리구역통행중,부상[명],14~16시,334
1580,2017,차대사람,길가장자리구역통행중,부상[명],16~18시,408
1581,2017,차대사람,길가장자리구역통행중,부상[명],18~20시,467
1582,2017,차대사람,길가장자리구역통행중,부상[명],20~22시,348
1583,2017,차대사람,길가장자리구역통행중,부상[명],22~24시,254
1584,2017,차대사람,보도통행중,사고[건],00~02시,44
1585,2017,차대사람,보도통행중,사고[건],02~04시,26
1586,2017,차대사람,보도통행중,사고[건],04~06시,43
1587,2017,차대사람,보도통행중,사고[건],06~08시,65
1588,2017,차대사람,보도통행중,사고[건],08~10시,187
1589,2017,차대사람,보도통행중,사고[건],10~12시,132
1590,2017,차대사람,보도통행중,사고[건],12~14시,160
1591,2017,차대사람,보도통행중,사고[건],14~16시,218
1592,2017,차대사람,보도통행중,사고[건],16~18시,251
1593,2017,차대사람,보도통행중,사고[건],18~20시,230
1594,2017,차대사람,보도통행중,사고[건],20~22시,165
1595,2017,차대사람,보도통행중,사고[건],22~24시,100
1596,2017,차대사람,보도통행중,사망[명],00~02시,2
1597,2017,차대사람,보도통행중,사망[명],02~04시,1
1598,2017,차대사람,보도통행중,사망[명],04~06시,4
1599,2017,차대사람,보도통행중,사망[명],06~08시,4
1600,2017,차대사람,보도통행중,사망[명],08~10시,4
1601,2017,차대사람,보도통행중,사망[명],10~12시,3
1602,2017,차대사람,보도통행중,사망[명],12~14시,3
1603,2017,차대사람,보도통행중,사망[명],14~16시,4
1604,2017,차대사람,보도통행중,사망[명],16~18시,4
1605,2017,차대사람,보도통행중,사망[명],18~20시,3
1606,2017,차대사람,보도통행중,사망[명],20~22시,3
1607,2017,차대사람,보도통행중,사망[명],22~24시,1
1608,2017,차대사람,보도통행중,부상[명],00~02시,44
1609,2017,차대사람,보도통행중,부상[명],02~04시,30
1610,2017,차대사람,보도통행중,부상[명],04~06시,42
1611,2017,차대사람,보도통행중,부상[명],06~08시,67
1612,2017,차대사람,보도통행중,부상[명],08~10시,202
1613,2017,차대사람,보도통행중,부상[명],10~12시,138
1614,2017,차대사람,보도통행중,부상[명],12~14시,170
1615,2017,차대사람,보도통행중,부상[명],14~16시,227
1616,2017,차대사람,보도통행중,부상[명],16~18시,267
1617,2017,차대사람,보도통행중,부상[명],18~20시,242
1618,2017,차대사람,보도통행중,부상[명],20~22시,175
1619,2017,차대사람,보도통행중,부상[명],22~24시,116
1620,2017,차대사람,기타,사고[건],00~02시,691
1621,2017,차대사람,기타,사고[건],02~04시,397
1622,2017,차대사람,기타,사고[건],04~06시,402
1623,2017,차대사람,기타,사고[건],06~08시,585
1624,2017,차대사람,기타,사고[건],08~10시,1209
1625,2017,차대사람,기타,사고[건],10~12시,1147
1626,2017,차대사람,기타,사고[건],12~14시,1248
1627,2017,차대사람,기타,사고[건],14~16시,1487
1628,2017,차대사람,기타,사고[건],16~18시,1686
1629,2017,차대사람,기타,사고[건],18~20시,1697
1630,2017,차대사람,기타,사고[건],20~22시,1297
1631,2017,차대사람,기타,사고[건],22~24시,1116
1632,2017,차대사람,기타,사망[명],00~02시,30
1633,2017,차대사람,기타,사망[명],02~04시,26
1634,2017,차대사람,기타,사망[명],04~06시,27
1635,2017,차대사람,기타,사망[명],06~08시,22
1636,2017,차대사람,기타,사망[명],08~10시,26
1637,2017,차대사람,기타,사망[명],10~12시,21
1638,2017,차대사람,기타,사망[명],12~14시,24
1639,2017,차대사람,기타,사망[명],14~16시,30
1640,2017,차대사람,기타,사망[명],16~18시,20
1641,2017,차대사람,기타,사망[명],18~20시,44
1642,2017,차대사람,기타,사망[명],20~22시,38
1643,2017,차대사람,기타,사망[명],22~24시,38
1644,2017,차대사람,기타,부상[명],00~02시,721
1645,2017,차대사람,기타,부상[명],02~04시,400
1646,2017,차대사람,기타,부상[명],04~06시,402
1647,2017,차대사람,기타,부상[명],06~08시,585
1648,2017,차대사람,기타,부상[명],08~10시,1233
1649,2017,차대사람,기타,부상[명],10~12시,1172
1650,2017,차대사람,기타,부상[명],12~14시,1295
1651,2017,차대사람,기타,부상[명],14~16시,1527
1652,2017,차대사람,기타,부상[명],16~18시,1753
1653,2017,차대사람,기타,부상[명],18~20시,1739
1654,2017,차대사람,기타,부상[명],20~22시,1338
1655,2017,차대사람,기타,부상[명],22~24시,1152
1656,2017,차대차,충돌,사고[건],00~02시,4104
1657,2017,차대차,충돌,사고[건],02~04시,2279
1658,2017,차대차,충돌,사고[건],04~06시,2540
1659,2017,차대차,충돌,사고[건],06~08시,5712
1660,2017,차대차,충돌,사고[건],08~10시,9793
1661,2017,차대차,충돌,사고[건],10~12시,8784
1662,2017,차대차,충돌,사고[건],12~14시,9271
1663,2017,차대차,충돌,사고[건],14~16시,10118
1664,2017,차대차,충돌,사고[건],16~18시,11385
1665,2017,차대차,충돌,사고[건],18~20시,11655
1666,2017,차대차,충돌,사고[건],20~22시,8657
1667,2017,차대차,충돌,사고[건],22~24시,6653
1668,2017,차대차,충돌,사망[명],00~02시,40
1669,2017,차대차,충돌,사망[명],02~04시,42
1670,2017,차대차,충돌,사망[명],04~06시,60
1671,2017,차대차,충돌,사망[명],06~08시,83
1672,2017,차대차,충돌,사망[명],08~10시,113
1673,2017,차대차,충돌,사망[명],10~12시,115
1674,2017,차대차,충돌,사망[명],12~14시,105
1675,2017,차대차,충돌,사망[명],14~16시,115
1676,2017,차대차,충돌,사망[명],16~18시,109
1677,2017,차대차,충돌,사망[명],18~20시,94
1678,2017,차대차,충돌,사망[명],20~22시,75
1679,2017,차대차,충돌,사망[명],22~24시,55
1680,2017,차대차,충돌,부상[명],00~02시,7401
1681,2017,차대차,충돌,부상[명],02~04시,4136
1682,2017,차대차,충돌,부상[명],04~06시,4208
1683,2017,차대차,충돌,부상[명],06~08시,8720
1684,2017,차대차,충돌,부상[명],08~10시,15342
1685,2017,차대차,충돌,부상[명],10~12시,13934
1686,2017,차대차,충돌,부상[명],12~14시,15143
1687,2017,차대차,충돌,부상[명],14~16시,16224
1688,2017,차대차,충돌,부상[명],16~18시,18245
1689,2017,차대차,충돌,부상[명],18~20시,18324
1690,2017,차대차,충돌,부상[명],20~22시,13736
1691,2017,차대차,충돌,부상[명],22~24시,11127
1692,2017,차대차,추돌,사고[건],00~02시,2213
1693,2017,차대차,추돌,사고[건],02~04시,1270
1694,2017,차대차,추돌,사고[건],04~06시,1184
1695,2017,차대차,추돌,사고[건],06~08시,2175
1696,2017,차대차,추돌,사고[건],08~10시,3425
1697,2017,차대차,추돌,사고[건],10~12시,3213
1698,2017,차대차,추돌,사고[건],12~14시,3150
1699,2017,차대차,추돌,사고[건],14~16시,3717
1700,2017,차대차,추돌,사고[건],16~18시,4027
1701,2017,차대차,추돌,사고[건],18~20시,4521
1702,2017,차대차,추돌,사고[건],20~22시,3388
1703,2017,차대차,추돌,사고[건],22~24시,3277
1704,2017,차대차,추돌,사망[명],00~02시,33
1705,2017,차대차,추돌,사망[명],02~04시,22
1706,2017,차대차,추돌,사망[명],04~06시,40
1707,2017,차대차,추돌,사망[명],06~08시,39
1708,2017,차대차,추돌,사망[명],08~10시,21
1709,2017,차대차,추돌,사망[명],10~12시,32
1710,2017,차대차,추돌,사망[명],12~14시,28
1711,2017,차대차,추돌,사망[명],14~16시,54
1712,2017,차대차,추돌,사망[명],16~18시,36
1713,2017,차대차,추돌,사망[명],18~20시,55
1714,2017,차대차,추돌,사망[명],20~22시,42
1715,2017,차대차,추돌,사망[명],22~24시,37
1716,2017,차대차,추돌,부상[명],00~02시,4245
1717,2017,차대차,추돌,부상[명],02~04시,2270
1718,2017,차대차,추돌,부상[명],04~06시,2039
1719,2017,차대차,추돌,부상[명],06~08시,3807
1720,2017,차대차,추돌,부상[명],08~10시,6120
1721,2017,차대차,추돌,부상[명],10~12시,6078
1722,2017,차대차,추돌,부상[명],12~14시,6319
1723,2017,차대차,추돌,부상[명],14~16시,7256
1724,2017,차대차,추돌,부상[명],16~18시,7926
1725,2017,차대차,추돌,부상[명],18~20시,8578
1726,2017,차대차,추돌,부상[명],20~22시,6684
1727,2017,차대차,추돌,부상[명],22~24시,6191
1728,2017,차대차,기타,사고[건],00~02시,1369
1729,2017,차대차,기타,사고[건],02~04시,769
1730,2017,차대차,기타,사고[건],04~06시,864
1731,2017,차대차,기타,사고[건],06~08시,2058
1732,2017,차대차,기타,사고[건],08~10시,3510
1733,2017,차대차,기타,사고[건],10~12시,3244
1734,2017,차대차,기타,사고[건],12~14시,3494
1735,2017,차대차,기타,사고[건],14~16시,3767
1736,2017,차대차,기타,사고[건],16~18시,4220
1737,2017,차대차,기타,사고[건],18~20시,4659
1738,2017,차대차,기타,사고[건],20~22시,3248
1739,2017,차대차,기타,사고[건],22~24시,2352
1740,2017,차대차,기타,사망[명],00~02시,17
1741,2017,차대차,기타,사망[명],02~04시,16
1742,2017,차대차,기타,사망[명],04~06시,33
1743,2017,차대차,기타,사망[명],06~08시,19
1744,2017,차대차,기타,사망[명],08~10시,13
1745,2017,차대차,기타,사망[명],10~12시,35
1746,2017,차대차,기타,사망[명],12~14시,26
1747,2017,차대차,기타,사망[명],14~16시,22
1748,2017,차대차,기타,사망[명],16~18시,31
1749,2017,차대차,기타,사망[명],18~20시,31
1750,2017,차대차,기타,사망[명],20~22시,17
1751,2017,차대차,기타,사망[명],22~24시,22
1752,2017,차대차,기타,부상[명],00~02시,2146
1753,2017,차대차,기타,부상[명],02~04시,1259
1754,2017,차대차,기타,부상[명],04~06시,1354
1755,2017,차대차,기타,부상[명],06~08시,2975
1756,2017,차대차,기타,부상[명],08~10시,5125
1757,2017,차대차,기타,부상[명],10~12시,4781
1758,2017,차대차,기타,부상[명],12~14시,5263
1759,2017,차대차,기타,부상[명],14~16시,5543
1760,2017,차대차,기타,부상[명],16~18시,6133
1761,2017,차대차,기타,부상[명],18~20시,6736
1762,2017,차대차,기타,부상[명],20~22시,4784
1763,2017,차대차,기타,부상[명],22~24시,3516
1764,2017,차량단독,충돌,사고[건],00~02시,314
1765,2017,차량단독,충돌,사고[건],02~04시,261
1766,2017,차량단독,충돌,사고[건],04~06시,219
1767,2017,차량단독,충돌,사고[건],06~08시,155
1768,2017,차량단독,충돌,사고[건],08~10시,155
1769,2017,차량단독,충돌,사고[건],10~12시,156
1770,2017,차량단독,충돌,사고[건],12~14시,169
1771,2017,차량단독,충돌,사고[건],14~16시,200
1772,2017,차량단독,충돌,사고[건],16~18시,174
1773,2017,차량단독,충돌,사고[건],18~20시,159
1774,2017,차량단독,충돌,사고[건],20~22시,140
1775,2017,차량단독,충돌,사고[건],22~24시,205
1776,2017,차량단독,충돌,사망[명],00~02시,36
1777,2017,차량단독,충돌,사망[명],02~04시,33
1778,2017,차량단독,충돌,사망[명],04~06시,35
1779,2017,차량단독,충돌,사망[명],06~08시,21
1780,2017,차량단독,충돌,사망[명],08~10시,14
1781,2017,차량단독,충돌,사망[명],10~12시,14
1782,2017,차량단독,충돌,사망[명],12~14시,17
1783,2017,차량단독,충돌,사망[명],14~16시,22
1784,2017,차량단독,충돌,사망[명],16~18시,30
1785,2017,차량단독,충돌,사망[명],18~20시,13
1786,2017,차량단독,충돌,사망[명],20~22시,17
1787,2017,차량단독,충돌,사망[명],22~24시,21
1788,2017,차량단독,충돌,부상[명],00~02시,356
1789,2017,차량단독,충돌,부상[명],02~04시,342
1790,2017,차량단독,충돌,부상[명],04~06시,275
1791,2017,차량단독,충돌,부상[명],06~08시,199
1792,2017,차량단독,충돌,부상[명],08~10시,213
1793,2017,차량단독,충돌,부상[명],10~12시,225
1794,2017,차량단독,충돌,부상[명],12~14시,233
1795,2017,차량단독,충돌,부상[명],14~16시,303
1796,2017,차량단독,충돌,부상[명],16~18시,226
1797,2017,차량단독,충돌,부상[명],18~20시,217
1798,2017,차량단독,충돌,부상[명],20~22시,173
1799,2017,차량단독,충돌,부상[명],22~24시,258
1800,2017,차량단독,도로이탈,사고[건],00~02시,20
1801,2017,차량단독,도로이탈,사고[건],02~04시,26
1802,2017,차량단독,도로이탈,사고[건],04~06시,10
1803,2017,차량단독,도로이탈,사고[건],06~08시,23
1804,2017,차량단독,도로이탈,사고[건],08~10시,35
1805,2017,차량단독,도로이탈,사고[건],10~12시,40
1806,2017,차량단독,도로이탈,사고[건],12~14시,31
1807,2017,차량단독,도로이탈,사고[건],14~16시,50
1808,2017,차량단독,도로이탈,사고[건],16~18시,38
1809,2017,차량단독,도로이탈,사고[건],18~20시,27
1810,2017,차량단독,도로이탈,사고[건],20~22시,23
1811,2017,차량단독,도로이탈,사고[건],22~24시,17
1812,2017,차량단독,도로이탈,사망[명],00~02시,6
1813,2017,차량단독,도로이탈,사망[명],02~04시,4
1814,2017,차량단독,도로이탈,사망[명],04~06시,0
1815,2017,차량단독,도로이탈,사망[명],06~08시,4
1816,2017,차량단독,도로이탈,사망[명],08~10시,10
1817,2017,차량단독,도로이탈,사망[명],10~12시,10
1818,2017,차량단독,도로이탈,사망[명],12~14시,8
1819,2017,차량단독,도로이탈,사망[명],14~16시,6
1820,2017,차량단독,도로이탈,사망[명],16~18시,9
1821,2017,차량단독,도로이탈,사망[명],18~20시,11
1822,2017,차량단독,도로이탈,사망[명],20~22시,3
1823,2017,차량단독,도로이탈,사망[명],22~24시,1
1824,2017,차량단독,도로이탈,부상[명],00~02시,20
1825,2017,차량단독,도로이탈,부상[명],02~04시,35
1826,2017,차량단독,도로이탈,부상[명],04~06시,11
1827,2017,차량단독,도로이탈,부상[명],06~08시,23
1828,2017,차량단독,도로이탈,부상[명],08~10시,34
1829,2017,차량단독,도로이탈,부상[명],10~12시,45
1830,2017,차량단독,도로이탈,부상[명],12~14시,34
1831,2017,차량단독,도로이탈,부상[명],14~16시,67
1832,2017,차량단독,도로이탈,부상[명],16~18시,40
1833,2017,차량단독,도로이탈,부상[명],18~20시,22
1834,2017,차량단독,도로이탈,부상[명],20~22시,34
1835,2017,차량단독,도로이탈,부상[명],22~24시,19
1836,2017,차량단독,전도전복,사고[건],00~02시,308
1837,2017,차량단독,전도전복,사고[건],02~04시,299
1838,2017,차량단독,전도전복,사고[건],04~06시,239
1839,2017,차량단독,전도전복,사고[건],06~08시,235
1840,2017,차량단독,전도전복,사고[건],08~10시,267
1841,2017,차량단독,전도전복,사고[건],10~12시,293
1842,2017,차량단독,전도전복,사고[건],12~14시,298
1843,2017,차량단독,전도전복,사고[건],14~16시,333
1844,2017,차량단독,전도전복,사고[건],16~18시,358
1845,2017,차량단독,전도전복,사고[건],18~20시,344
1846,2017,차량단독,전도전복,사고[건],20~22시,247
1847,2017,차량단독,전도전복,사고[건],22~24시,275
1848,2017,차량단독,전도전복,사망[명],00~02시,32
1849,2017,차량단독,전도전복,사망[명],02~04시,19
1850,2017,차량단독,전도전복,사망[명],04~06시,26
1851,2017,차량단독,전도전복,사망[명],06~08시,19
1852,2017,차량단독,전도전복,사망[명],08~10시,32
1853,2017,차량단독,전도전복,사망[명],10~12시,45
1854,2017,차량단독,전도전복,사망[명],12~14시,37
1855,2017,차량단독,전도전복,사망[명],14~16시,47
1856,2017,차량단독,전도전복,사망[명],16~18시,43
1857,2017,차량단독,전도전복,사망[명],18~20시,39
1858,2017,차량단독,전도전복,사망[명],20~22시,21
1859,2017,차량단독,전도전복,사망[명],22~24시,32
1860,2017,차량단독,전도전복,부상[명],00~02시,347
1861,2017,차량단독,전도전복,부상[명],02~04시,359
1862,2017,차량단독,전도전복,부상[명],04~06시,282
1863,2017,차량단독,전도전복,부상[명],06~08시,310
1864,2017,차량단독,전도전복,부상[명],08~10시,336
1865,2017,차량단독,전도전복,부상[명],10~12시,323
1866,2017,차량단독,전도전복,부상[명],12~14시,370
1867,2017,차량단독,전도전복,부상[명],14~16시,386
1868,2017,차량단독,전도전복,부상[명],16~18시,429
1869,2017,차량단독,전도전복,부상[명],18~20시,390
1870,2017,차량단독,전도전복,부상[명],20~22시,275
1871,2017,차량단독,전도전복,부상[명],22~24시,315
1872,2017,차량단독,기타,사고[건],00~02시,183
1873,2017,차량단독,기타,사고[건],02~04시,139
1874,2017,차량단독,기타,사고[건],04~06시,121
1875,2017,차량단독,기타,사고[건],06~08시,190
1876,2017,차량단독,기타,사고[건],08~10시,372
1877,2017,차량단독,기타,사고[건],10~12시,336
1878,2017,차량단독,기타,사고[건],12~14시,323
1879,2017,차량단독,기타,사고[건],14~16시,404
1880,2017,차량단독,기타,사고[건],16~18시,416
1881,2017,차량단독,기타,사고[건],18~20시,390
1882,2017,차량단독,기타,사고[건],20~22시,280
1883,2017,차량단독,기타,사고[건],22~24시,242
1884,2017,차량단독,기타,사망[명],00~02시,11
1885,2017,차량단독,기타,사망[명],02~04시,10
1886,2017,차량단독,기타,사망[명],04~06시,8
1887,2017,차량단독,기타,사망[명],06~08시,5
1888,2017,차량단독,기타,사망[명],08~10시,9
1889,2017,차량단독,기타,사망[명],10~12시,10
1890,2017,차량단독,기타,사망[명],12~14시,12
1891,2017,차량단독,기타,사망[명],14~16시,7
1892,2017,차량단독,기타,사망[명],16~18시,8
1893,2017,차량단독,기타,사망[명],18~20시,11
1894,2017,차량단독,기타,사망[명],20~22시,4
1895,2017,차량단독,기타,사망[명],22~24시,8
1896,2017,차량단독,기타,부상[명],00~02시,198
1897,2017,차량단독,기타,부상[명],02~04시,161
1898,2017,차량단독,기타,부상[명],04~06시,146
1899,2017,차량단독,기타,부상[명],06~08시,216
1900,2017,차량단독,기타,부상[명],08~10시,410
1901,2017,차량단독,기타,부상[명],10~12시,351
1902,2017,차량단독,기타,부상[명],12~14시,345
1903,2017,차량단독,기타,부상[명],14~16시,441
1904,2017,차량단독,기타,부상[명],16~18시,507
1905,2017,차량단독,기타,부상[명],18~20시,470
1906,2017,차량단독,기타,부상[명],20~22시,303
1907,2017,차량단독,기타,부상[명],22~24시,257
1908,2017,차량단독,철길건널목,사고[건],00~02시,0
1909,2017,차량단독,철길건널목,사고[건],02~04시,0
1910,2017,차량단독,철길건널목,사고[건],04~06시,0
1911,2017,차량단독,철길건널목,사고[건],06~08시,0
1912,2017,차량단독,철길건널목,사고[건],08~10시,1
1913,2017,차량단독,철길건널목,사고[건],10~12시,2
1914,2017,차량단독,철길건널목,사고[건],12~14시,0
1915,2017,차량단독,철길건널목,사고[건],14~16시,0
1916,2017,차량단독,철길건널목,사고[건],16~18시,0
1917,2017,차량단독,철길건널목,사고[건],18~20시,0
1918,2017,차량단독,철길건널목,사고[건],20~22시,0
1919,2017,차량단독,철길건널목,사고[건],22~24시,0
1920,2017,차량단독,철길건널목,사망[명],00~02시,0
1921,2017,차량단독,철길건널목,사망[명],02~04시,0
1922,2017,차량단독,철길건널목,사망[명],04~06시,0
1923,2017,차량단독,철길건널목,사망[명],06~08시,0
1924,2017,차량단독,철길건널목,사망[명],08~10시,0
1925,2017,차량단독,철길건널목,사망[명],10~12시,1
1926,2017,차량단독,철길건널목,사망[명],12~14시,0
1927,2017,차량단독,철길건널목,사망[명],14~16시,0
1928,2017,차량단독,철길건널목,사망[명],16~18시,0
1929,2017,차량단독,철길건널목,사망[명],18~20시,0
1930,2017,차량단독,철길건널목,사망[명],20~22시,0
1931,2017,차량단독,철길건널목,사망[명],22~24시,0
1932,2017,차량단독,철길건널목,부상[명],00~02시,0
1933,2017,차량단독,철길건널목,부상[명],02~04시,0
1934,2017,차량단독,철길건널목,부상[명],04~06시,0
1935,2017,차량단독,철길건널목,부상[명],06~08시,0
1936,2017,차량단독,철길건널목,부상[명],08~10시,2
1937,2017,차량단독,철길건널목,부상[명],10~12시,1
1938,2017,차량단독,철길건널목,부상[명],12~14시,0
1939,2017,차량단독,철길건널목,부상[명],14~16시,0
1940,2017,차량단독,철길건널목,부상[명],16~18시,0
1941,2017,차량단독,철길건널목,부상[명],18~20시,0
1942,2017,차량단독,철길건널목,부상[명],20~22시,0
1943,2017,차량단독,철길건널목,부상[명],22~24시,0
