id,year_type_id,사고유형대분류,사고유형중분류,구분,시간대,값
3853,2022,차대사람,차도통행중,사고[건],02~04시,76
3854,2022,차대사람,차도통행중,사고[건],04~06시,102
3855,2022,차대사람,차도통행중,사고[건],06~08시,183
3856,2022,차대사람,차도통행중,사고[건],08~10시,406
3857,2022,차대사람,차도통행중,사고[건],10~12시,419
3858,2022,차대사람,차도통행중,사고[건],12~14시,488
3859,2022,차대사람,차도통행중,사고[건],14~16시,527
3860,2022,차대사람,차도통행중,사고[건],16~18시,573
3861,2022,차대사람,차도통행중,사고[건],18~20시,608
3862,2022,차대사람,차도통행중,사고[건],20~22시,503
3863,2022,차대사람,차도통행중,사고[건],22~24시,355
3864,2022,차대사람,차도통행중,사망[명],00~02시,13
3865,2022,차대사람,차도통행중,사망[명],02~04시,5
3866,2022,차대사람,차도통행중,사망[명],04~06시,15
3867,2022,차대사람,차도통행중,사망[명],06~08시,9
3868,2022,차대사람,차도통행중,사망[명],08~10시,13
3869,2022,차대사람,차도통행중,사망[명],10~12시,13
3870,2022,차대사람,차도통행중,사망[명],12~14시,7
3871,2022,차대사람,차도통행중,사망[명],14~16시,11
3872,2022,차대사람,차도통행중,사망[명],16~18시,5
3873,2022,차대사람,차도통행중,사망[명],18~20시,25
3874,2022,차대사람,차도통행중,사망[명],20~22시,18
3875,2022,차대사람,차도통행중,사망[명],22~24시,14
3876,2022,차대사람,차도통행중,부상[명],00~02시,158
3877,2022,차대사람,차도통행중,부상[명],02~04시,77
3878,2022,차대사람,차도통행중,부상[명],04~06시,90
3879,2022,차대사람,차도통행중,부상[명],06~08시,177
3880,2022,차대사람,차도통행중,부상[명],08~10시,400
3881,2022,차대사람,차도통행중,부상[명],10~12시,430
3882,2022,차대사람,차도통행중,부상[명],12~14시,491
3883,2022,차대사람,차도통행중,부상[명],14~16시,532
3884,2022,차대사람,차도통행중,부상[명],16~18시,584
3885,2022,차대사람,차도통행중,부상[명],18~20시,600
3886,2022,차대사람,차도통행중,부상[명],20~22시,505
3887,2022,차대사람,차도통행중,부상[명],22~24시,362
3888,2022,차대사람,길가장자리구역통행중,사고[건],00~02시,70
3889,2022,차대사람,길가장자리구역통행중,사고[건],02~04시,46
3890,2022,차대사람,길가장자리구역통행중,사고[건],04~06시,38
3891,2022,차대사람,길가장자리구역통행중,사고[건],06~08시,92
3892,2022,차대사람,길가장자리구역통행중,사고[건],08~10시,182
3893,2022,차대사람,길가장자리구역통행중,사고[건],10~12시,198
3894,2022,차대사람,길가장자리구역통행중,사고[건],12~14시,243
3895,2022,차대사람,길가장자리구역통행중,사고[건],14~16시,257
3896,2022,차대사람,길가장자리구역통행중,사고[건],16~18시,289
3897,2022,차대사람,길가장자리구역통행중,사고[건],18~20시,291
3898,2022,차대사람,길가장자리구역통행중,사고[건],20~22시,249
3899,2022,차대사람,길가장자리구역통행중,사고[건],22~24시,145
3900,2022,차대사람,길가장자리구역통행중,사망[명],00~02시,1
3901,2022,차대사람,길가장자리구역통행중,사망[명],02~04시,1
3902,2022,차대사람,길가장자리구역통행중,사망[명],04~06시,2
3903,2022,차대사람,길가장자리구역통행중,사망[명],06~08시,5
3904,2022,차대사람,길가장자리구역통행중,사망[명],08~10시,2
3905,2022,차대사람,길가장자리구역통행중,사망[명],10~12시,4
3906,2022,차대사람,길가장자리구역통행중,사망[명],12~14시,5
3907,2022,차대사람,길가장자리구역통행중,사망[명],14~16시,5
3908,2022,차대사람,길가장자리구역통행중,사망[명],16~18시,6
3909,2022,차대사람,길가장자리구역통행중,사망[명],18~20시,5
3910,2022,차대사람,길가장자리구역통행중,사망[명],20~22시,5
3911,2022,차대사람,길가장자리구역통행중,사망[명],22~24시,0
3912,2022,차대사람,길가장자리구역통행중,부상[명],00~02시,72
3913,2022,차대사람,길가장자리구역통행중,부상[명],02~04시,50
3914,2022,차대사람,길가장자리구역통행중,부상[명],04~06시,39
3915,2022,차대사람,길가장자리구역통행중,부상[명],06~08시,88
3916,2022,차대사람,길가장자리구역통행중,부상[명],08~10시,190
3917,2022,차대사람,길가장자리구역통행중,부상[명],10~12시,200
3918,2022,차대사람,길가장자리구역통행중,부상[명],12~14시,244
3919,2022,차대사람,길가장자리구역통행중,부상[명],14~16시,261
3920,2022,차대사람,길가장자리구역통행중,부상[명],16~18시,284
3921,2022,차대사람,길가장자리구역통행중,부상[명],18~20시,298
3922,2022,차대사람,길가장자리구역통행중,부상[명],20~22시,260
3923,2022,차대사람,길가장자리구역통행중,부상[명],22~24시,149
3924,2022,차대사람,보도통행중,사고[건],00~02시,54
3925,2022,차대사람,보도통행중,사고[건],02~04시,28
3926,2022,차대사람,보도통행중,사고[건],04~06시,28
3927,2022,차대사람,보도통행중,사고[건],06~08시,85
3928,2022,차대사람,보도통행중,사고[건],08~10시,274
3929,2022,차대사람,보도통행중,사고[건],10~12시,255
3930,2022,차대사람,보도통행중,사고[건],12~14시,314
3931,2022,차대사람,보도통행중,사고[건],14~16시,314
3932,2022,차대사람,보도통행중,사고[건],16~18시,427
3933,2022,차대사람,보도통행중,사고[건],18~20시,385
3934,2022,차대사람,보도통행중,사고[건],20~22시,280
3935,2022,차대사람,보도통행중,사고[건],22~24시,145
3936,2022,차대사람,보도통행중,사망[명],00~02시,3
3937,2022,차대사람,보도통행중,사망[명],02~04시,2
3938,2022,차대사람,보도통행중,사망[명],04~06시,1
3939,2022,차대사람,보도통행중,사망[명],06~08시,2
3940,2022,차대사람,보도통행중,사망[명],08~10시,3
3941,2022,차대사람,보도통행중,사망[명],10~12시,2
3942,2022,차대사람,보도통행중,사망[명],12~14시,2
3943,2022,차대사람,보도통행중,사망[명],14~16시,1
3944,2022,차대사람,보도통행중,사망[명],16~18시,1
3945,2022,차대사람,보도통행중,사망[명],18~20시,2
3946,2022,차대사람,보도통행중,사망[명],20~22시,2
3947,2022,차대사람,보도통행중,사망[명],22~24시,3
3948,2022,차대사람,보도통행중,부상[명],00~02시,63
3949,2022,차대사람,보도통행중,부상[명],02~04시,31
3950,2022,차대사람,보도통행중,부상[명],04~06시,29
3951,2022,차대사람,보도통행중,부상[명],06~08시,91
3952,2022,차대사람,보도통행중,부상[명],08~10시,284
3953,2022,차대사람,보도통행중,부상[명],10~12시,266
3954,2022,차대사람,보도통행중,부상[명],12~14시,329
3955,2022,차대사람,보도통행중,부상[명],14~16시,333
3956,2022,차대사람,보도통행중,부상[명],16~18시,449
3957,2022,차대사람,보도통행중,부상[명],18~20시,405
3958,2022,차대사람,보도통행중,부상[명],20~22시,295
3959,2022,차대사람,보도통행중,부상[명],22~24시,151
3960,2022,차대사람,기타,사고[건],00~02시,601
3961,2022,차대사람,기타,사고[건],02~04시,334
3962,2022,차대사람,기타,사고[건],04~06시,331
3963,2022,차대사람,기타,사고[건],06~08시,638
3964,2022,차대사람,기타,사고[건],08~10시,1438
3965,2022,차대사람,기타,사고[건],10~12시,1506
3966,2022,차대사람,기타,사고[건],12~14시,1609
3967,2022,차대사람,기타,사고[건],14~16시,1826
3968,2022,차대사람,기타,사고[건],16~18시,2004
3969,2022,차대사람,기타,사고[건],18~20시,2039
3970,2022,차대사람,기타,사고[건],20~22시,1541
3971,2022,차대사람,기타,사고[건],22~24시,1104
3972,2022,차대사람,기타,사망[명],00~02시,17
3973,2022,차대사람,기타,사망[명],02~04시,22
3974,2022,차대사람,기타,사망[명],04~06시,15
3975,2022,차대사람,기타,사망[명],06~08시,23
3976,2022,차대사람,기타,사망[명],08~10시,23
3977,2022,차대사람,기타,사망[명],10~12시,19
3978,2022,차대사람,기타,사망[명],12~14시,26
3979,2022,차대사람,기타,사망[명],14~16시,24
3980,2022,차대사람,기타,사망[명],16~18시,16
3981,2022,차대사람,기타,사망[명],18~20시,18
3982,2022,차대사람,기타,사망[명],20~22시,24
3983,2022,차대사람,기타,사망[명],22~24시,29
3984,2022,차대사람,기타,부상[명],00~02시,626
3985,2022,차대사람,기타,부상[명],02~04시,344
3986,2022,차대사람,기타,부상[명],04~06시,337
3987,2022,차대사람,기타,부상[명],06~08시,633
3988,2022,차대사람,기타,부상[명],08~10시,1482
3989,2022,차대사람,기타,부상[명],10~12시,1571
3990,2022,차대사람,기타,부상[명],12~14시,1646
3991,2022,차대사람,기타,부상[명],14~16시,1905
3992,2022,차대사람,기타,부상[명],16~18시,2095
3993,2022,차대사람,기타,부상[명],18~20시,2115
3994,2022,차대사람,기타,부상[명],20~22시,1616
3995,2022,차대사람,기타,부상[명],22~24시,1147
3996,2022,차대차,충돌,사고[건],00~02시,2106
3997,2022,차대차,충돌,사고[건],02~04시,1022
3998,2022,차대차,충돌,사고[건],04~06시,1495
3999,2022,차대차,충돌,사고[건],06~08시,4340
4000,2022,차대차,충돌,사고[건],08~10시,8327
4001,2022,차대차,충돌,사고[건],10~12시,8363
4002,2022,차대차,충돌,사고[건],12~14시,9032
4003,2022,차대차,충돌,사고[건],14~16시,9411
4004,2022,차대차,충돌,사고[건],16~18시,10582
4005,2022,차대차,충돌,사고[건],18~20시,10754
4006,2022,차대차,충돌,사고[건],20~22시,6815
4007,2022,차대차,충돌,사고[건],22~24시,4310
4008,2022,차대차,충돌,사망[명],00~02시,18
4009,2022,차대차,충돌,사망[명],02~04시,11
4010,2022,차대차,충돌,사망[명],04~06시,23
4011,2022,차대차,충돌,사망[명],06~08시,40
4012,2022,차대차,충돌,사망[명],08~10시,72
4013,2022,차대차,충돌,사망[명],10~12시,78
4014,2022,차대차,충돌,사망[명],12~14시,73
4015,2022,차대차,충돌,사망[명],14~16시,70
4016,2022,차대차,충돌,사망[명],16~18시,73
4017,2022,차대차,충돌,사망[명],18~20시,58
4018,2022,차대차,충돌,사망[명],20~22시,38
4019,2022,차대차,충돌,사망[명],22~24시,36
4020,2022,차대차,충돌,부상[명],00~02시,3527
4021,2022,차대차,충돌,부상[명],02~04시,1624
4022,2022,차대차,충돌,부상[명],04~06시,2251
4023,2022,차대차,충돌,부상[명],06~08시,6194
4024,2022,차대차,충돌,부상[명],08~10시,12048
4025,2022,차대차,충돌,부상[명],10~12시,12554
4026,2022,차대차,충돌,부상[명],12~14시,13982
4027,2022,차대차,충돌,부상[명],14~16시,14659
4028,2022,차대차,충돌,부상[명],16~18시,16170
4029,2022,차대차,충돌,부상[명],18~20시,15904
4030,2022,차대차,충돌,부상[명],20~22시,10452
4031,2022,차대차,충돌,부상[명],22~24시,6791
4032,2022,차대차,추돌,사고[건],00~02시,1439
4033,2022,차대차,추돌,사고[건],02~04시,750
4034,2022,차대차,추돌,사고[건],04~06시,775
4035,2022,차대차,추돌,사고[건],06~08시,1833
4036,2022,차대차,추돌,사고[건],08~10시,3268
4037,2022,차대차,추돌,사고[건],10~12시,2929
4038,2022,차대차,추돌,사고[건],12~14시,3178
4039,2022,차대차,추돌,사고[건],14~16시,3536
4040,2022,차대차,추돌,사고[건],16~18시,3834
4041,2022,차대차,추돌,사고[건],18~20시,4067
4042,2022,차대차,추돌,사고[건],20~22시,3046
4043,2022,차대차,추돌,사고[건],22~24시,2549
4044,2022,차대차,추돌,사망[명],00~02시,23
4045,2022,차대차,추돌,사망[명],02~04시,19
4046,2022,차대차,추돌,사망[명],04~06시,37
4047,2022,차대차,추돌,사망[명],06~08시,25
4048,2022,차대차,추돌,사망[명],08~10시,18
4049,2022,차대차,추돌,사망[명],10~12시,31
4050,2022,차대차,추돌,사망[명],12~14시,36
4051,2022,차대차,추돌,사망[명],14~16시,18
4052,2022,차대차,추돌,사망[명],16~18시,32
4053,2022,차대차,추돌,사망[명],18~20시,36
4054,2022,차대차,추돌,사망[명],20~22시,32
4055,2022,차대차,추돌,사망[명],22~24시,22
4056,2022,차대차,추돌,부상[명],00~02시,2468
4057,2022,차대차,추돌,부상[명],02~04시,1192
4058,2022,차대차,추돌,부상[명],04~06시,1233
4059,2022,차대차,추돌,부상[명],06~08시,2874
4060,2022,차대차,추돌,부상[명],08~10시,5517
4061,2022,차대차,추돌,부상[명],10~12시,5416
4062,2022,차대차,추돌,부상[명],12~14시,5947
4063,2022,차대차,추돌,부상[명],14~16시,6858
4064,2022,차대차,추돌,부상[명],16~18시,6914
4065,2022,차대차,추돌,부상[명],18~20시,7086
4066,2022,차대차,추돌,부상[명],20~22시,5341
4067,2022,차대차,추돌,부상[명],22~24시,4347
4068,2022,차대차,기타,사고[건],00~02시,1361
4069,2022,차대차,기타,사고[건],02~04시,654
4070,2022,차대차,기타,사고[건],04~06시,863
4071,2022,차대차,기타,사고[건],06~08시,2329
4072,2022,차대차,기타,사고[건],08~10시,4565
4073,2022,차대차,기타,사고[건],10~12시,4457
4074,2022,차대차,기타,사고[건],12~14시,5146
4075,2022,차대차,기타,사고[건],14~16시,5151
4076,2022,차대차,기타,사고[건],16~18시,6153
4077,2022,차대차,기타,사고[건],18~20시,6386
4078,2022,차대차,기타,사고[건],20~22시,4154
4079,2022,차대차,기타,사고[건],22~24시,2696
4080,2022,차대차,기타,사망[명],00~02시,10
4081,2022,차대차,기타,사망[명],02~04시,12
4082,2022,차대차,기타,사망[명],04~06시,14
4083,2022,차대차,기타,사망[명],06~08시,27
4084,2022,차대차,기타,사망[명],08~10시,21
4085,2022,차대차,기타,사망[명],10~12시,19
4086,2022,차대차,기타,사망[명],12~14시,27
4087,2022,차대차,기타,사망[명],14~16시,30
4088,2022,차대차,기타,사망[명],16~18시,21
4089,2022,차대차,기타,사망[명],18~20시,25
4090,2022,차대차,기타,사망[명],20~22시,24
4091,2022,차대차,기타,사망[명],22~24시,22
4092,2022,차대차,기타,부상[명],00~02시,2052
4093,2022,차대차,기타,부상[명],02~04시,1004
4094,2022,차대차,기타,부상[명],04~06시,1264
4095,2022,차대차,기타,부상[명],06~08시,3172
4096,2022,차대차,기타,부상[명],08~10시,6493
4097,2022,차대차,기타,부상[명],10~12시,6483
4098,2022,차대차,기타,부상[명],12~14시,7396
4099,2022,차대차,기타,부상[명],14~16시,7632
4100,2022,차대차,기타,부상[명],16~18시,8923
4101,2022,차대차,기타,부상[명],18~20시,8933
4102,2022,차대차,기타,부상[명],20~22시,6094
4103,2022,차대차,기타,부상[명],22~24시,3927
4104,2022,차량단독,충돌,사고[건],00~02시,314
4105,2022,차량단독,충돌,사고[건],02~04시,240
4106,2022,차량단독,충돌,사고[건],04~06시,204
4107,2022,차량단독,충돌,사고[건],06~08시,177
4108,2022,차량단독,충돌,사고[건],08~10시,194
4109,2022,차량단독,충돌,사고[건],10~12시,194
4110,2022,차량단독,충돌,사고[건],12~14시,216
4111,2022,차량단독,충돌,사고[건],14~16시,258
4112,2022,차량단독,충돌,사고[건],16~18시,232
4113,2022,차량단독,충돌,사고[건],18~20시,202
4114,2022,차량단독,충돌,사고[건],20~22시,209
4115,2022,차량단독,충돌,사고[건],22~24시,292
4116,2022,차량단독,충돌,사망[명],00~02시,31
4117,2022,차량단독,충돌,사망[명],02~04시,22
4118,2022,차량단독,충돌,사망[명],04~06시,33
4119,2022,차량단독,충돌,사망[명],06~08시,22
4120,2022,차량단독,충돌,사망[명],08~10시,18
4121,2022,차량단독,충돌,사망[명],10~12시,27
4122,2022,차량단독,충돌,사망[명],12~14시,24
4123,2022,차량단독,충돌,사망[명],14~16시,37
4124,2022,차량단독,충돌,사망[명],16~18시,37
4125,2022,차량단독,충돌,사망[명],18~20시,23
4126,2022,차량단독,충돌,사망[명],20~22시,26
4127,2022,차량단독,충돌,사망[명],22~24시,26
4128,2022,차량단독,충돌,부상[명],00~02시,338
4129,2022,차량단독,충돌,부상[명],02~04시,272
4130,2022,차량단독,충돌,부상[명],04~06시,236
4131,2022,차량단독,충돌,부상[명],06~08시,215
4132,2022,차량단독,충돌,부상[명],08~10시,230
4133,2022,차량단독,충돌,부상[명],10~12시,218
4134,2022,차량단독,충돌,부상[명],12~14시,296
4135,2022,차량단독,충돌,부상[명],14~16시,321
4136,2022,차량단독,충돌,부상[명],16~18시,274
4137,2022,차량단독,충돌,부상[명],18~20시,246
4138,2022,차량단독,충돌,부상[명],20~22시,255
4139,2022,차량단독,충돌,부상[명],22~24시,314
4140,2022,차량단독,도로이탈,사고[건],00~02시,21
4141,2022,차량단독,도로이탈,사고[건],02~04시,12
4142,2022,차량단독,도로이탈,사고[건],04~06시,10
4143,2022,차량단독,도로이탈,사고[건],06~08시,34
4144,2022,차량단독,도로이탈,사고[건],08~10시,62
4145,2022,차량단독,도로이탈,사고[건],10~12시,52
4146,2022,차량단독,도로이탈,사고[건],12~14시,66
4147,2022,차량단독,도로이탈,사고[건],14~16시,69
4148,2022,차량단독,도로이탈,사고[건],16~18시,78
4149,2022,차량단독,도로이탈,사고[건],18~20시,59
4150,2022,차량단독,도로이탈,사고[건],20~22시,31
4151,2022,차량단독,도로이탈,사고[건],22~24시,31
4152,2022,차량단독,도로이탈,사망[명],00~02시,2
4153,2022,차량단독,도로이탈,사망[명],02~04시,1
4154,2022,차량단독,도로이탈,사망[명],04~06시,4
4155,2022,차량단독,도로이탈,사망[명],06~08시,9
4156,2022,차량단독,도로이탈,사망[명],08~10시,9
4157,2022,차량단독,도로이탈,사망[명],10~12시,11
4158,2022,차량단독,도로이탈,사망[명],12~14시,9
4159,2022,차량단독,도로이탈,사망[명],14~16시,12
4160,2022,차량단독,도로이탈,사망[명],16~18시,19
4161,2022,차량단독,도로이탈,사망[명],18~20시,11
4162,2022,차량단독,도로이탈,사망[명],20~22시,8
4163,2022,차량단독,도로이탈,사망[명],22~24시,6
4164,2022,차량단독,도로이탈,부상[명],00~02시,22
4165,2022,차량단독,도로이탈,부상[명],02~04시,13
4166,2022,차량단독,도로이탈,부상[명],04~06시,9
4167,2022,차량단독,도로이탈,부상[명],06~08시,46
4168,2022,차량단독,도로이탈,부상[명],08~10시,72
4169,2022,차량단독,도로이탈,부상[명],10~12시,62
4170,2022,차량단독,도로이탈,부상[명],12~14시,84
4171,2022,차량단독,도로이탈,부상[명],14~16시,76
4172,2022,차량단독,도로이탈,부상[명],16~18시,84
4173,2022,차량단독,도로이탈,부상[명],18~20시,57
4174,2022,차량단독,도로이탈,부상[명],20~22시,26
4175,2022,차량단독,도로이탈,부상[명],22~24시,33
4176,2022,차량단독,전도전복,사고[건],00~02시,92
4177,2022,차량단독,전도전복,사고[건],02~04시,85
4178,2022,차량단독,전도전복,사고[건],04~06시,52
4179,2022,차량단독,전도전복,사고[건],06~08시,63
4180,2022,차량단독,전도전복,사고[건],08~10시,81
4181,2022,차량단독,전도전복,사고[건],10~12시,94
4182,2022,차량단독,전도전복,사고[건],12~14시,113
4183,2022,차량단독,전도전복,사고[건],14~16시,111
4184,2022,차량단독,전도전복,사고[건],16~18시,124
4185,2022,차량단독,전도전복,사고[건],18~20시,105
4186,2022,차량단독,전도전복,사고[건],20~22시,102
4187,2022,차량단독,전도전복,사고[건],22~24시,81
4188,2022,차량단독,전도전복,사망[명],00~02시,4
4189,2022,차량단독,전도전복,사망[명],02~04시,7
4190,2022,차량단독,전도전복,사망[명],04~06시,3
4191,2022,차량단독,전도전복,사망[명],06~08시,9
4192,2022,차량단독,전도전복,사망[명],08~10시,5
4193,2022,차량단독,전도전복,사망[명],10~12시,6
4194,2022,차량단독,전도전복,사망[명],12~14시,13
4195,2022,차량단독,전도전복,사망[명],14~16시,13
4196,2022,차량단독,전도전복,사망[명],16~18시,16
4197,2022,차량단독,전도전복,사망[명],18~20시,8
4198,2022,차량단독,전도전복,사망[명],20~22시,7
4199,2022,차량단독,전도전복,사망[명],22~24시,8
4200,2022,차량단독,전도전복,부상[명],00~02시,100
4201,2022,차량단독,전도전복,부상[명],02~04시,84
4202,2022,차량단독,전도전복,부상[명],04~06시,54
4203,2022,차량단독,전도전복,부상[명],06~08시,64
4204,2022,차량단독,전도전복,부상[명],08~10시,120
4205,2022,차량단독,전도전복,부상[명],10~12시,97
4206,2022,차량단독,전도전복,부상[명],12~14시,108
4207,2022,차량단독,전도전복,부상[명],14~16시,117
4208,2022,차량단독,전도전복,부상[명],16~18시,117
4209,2022,차량단독,전도전복,부상[명],18~20시,110
4210,2022,차량단독,전도전복,부상[명],20~22시,107
4211,2022,차량단독,전도전복,부상[명],22~24시,82
4212,2022,차량단독,기타,사고[건],00~02시,171
4213,2022,차량단독,기타,사고[건],02~04시,137
4214,2022,차량단독,기타,사고[건],04~06시,120
4215,2022,차량단독,기타,사고[건],06~08시,161
4216,2022,차량단독,기타,사고[건],08~10시,353
4217,2022,차량단독,기타,사고[건],10~12시,364
4218,2022,차량단독,기타,사고[건],12~14시,376
4219,2022,차량단독,기타,사고[건],14~16시,415
4220,2022,차량단독,기타,사고[건],16~18시,486
4221,2022,차량단독,기타,사고[건],18~20시,396
4222,2022,차량단독,기타,사고[건],20~22시,290
4223,2022,차량단독,기타,사고[건],22~24시,242
4224,2022,차량단독,기타,사망[명],00~02시,13
4225,2022,차량단독,기타,사망[명],02~04시,9
4226,2022,차량단독,기타,사망[명],04~06시,6
4227,2022,차량단독,기타,사망[명],06~08시,8
4228,2022,차량단독,기타,사망[명],08~10시,12
4229,2022,차량단독,기타,사망[명],10~12시,15
4230,2022,차량단독,기타,사망[명],12~14시,8
4231,2022,차량단독,기타,사망[명],14~16시,16
4232,2022,차량단독,기타,사망[명],16~18시,16
4233,2022,차량단독,기타,사망[명],18~20시,12
4234,2022,차량단독,기타,사망[명],20~22시,9
4235,2022,차량단독,기타,사망[명],22~24시,10
4236,2022,차량단독,기타,부상[명],00~02시,178
4237,2022,차량단독,기타,부상[명],02~04시,141
4238,2022,차량단독,기타,부상[명],04~06시,159
4239,2022,차량단독,기타,부상[명],06~08시,167
4240,2022,차량단독,기타,부상[명],08~10시,397
4241,2022,차량단독,기타,부상[명],10~12시,386
4242,2022,차량단독,기타,부상[명],12~14시,402
4243,2022,차량단독,기타,부상[명],14~16시,434
4244,2022,차량단독,기타,부상[명],16~18시,520
4245,2022,차량단독,기타,부상[명],18~20시,409
4246,2022,차량단독,기타,부상[명],20~22시,302
4247,2022,차량단독,기타,부상[명],22~24시,260
4248,2022,차량단독,철길건널목,사고[건],00~02시,0
4249,2022,차량단독,철길건널목,사고[건],02~04시,1
4250,2022,차량단독,철길건널목,사고[건],04~06시,0
4251,2022,차량단독,철길건널목,사고[건],06~08시,0
4252,2022,차량단독,철길건널목,사고[건],08~10시,0
4253,2022,차량단독,철길건널목,사고[건],10~12시,0
4254,2022,차량단독,철길건널목,사고[건],12~14시,1
4255,2022,차량단독,철길건널목,사고[건],14~16시,1
4256,2022,차량단독,철길건널목,사고[건],16~18시,1
4257,2022,차량단독,철길건널목,사고[건],18~20시,0
4258,2022,차량단독,철길건널목,사고[건],20~22시,0
4259,2022,차량단독,철길건널목,사고[건],22~24시,0
4260,2022,차량단독,철길건널목,사망[명],00~02시,0
4261,2022,차량단독,철길건널목,사망[명],02~04시,2
4262,2022,차량단독,철길건널목,사망[명],04~06시,0
4263,2022,차량단독,철길건널목,사망[명],06~08시,0
4264,2022,차량단독,철길건널목,사망[명],08~10시,0
4265,2022,차량단독,철길건널목,사망[명],10~12시,0
4266,2022,차량단독,철길건널목,사망[명],12~14시,1
4267,2022,차량단독,철길건널목,사망[명],14~16시,0
4268,2022,차량단독,철길건널목,사망[명],16~18시,0
4269,2022,차량단독,철길건널목,사망[명],18~20시,0
4270,2022,차량단독,철길건널목,사망[명],20~22시,0
4271,2022,차량단독,철길건널목,사망[명],22~24시,0
4272,2022,차량단독,철길건널목,부상[명],00~02시,0
4273,2022,차량단독,철길건널목,부상[명],02~04시,0
4274,2022,차량단독,철길건널목,부상[명],04~06시,0
4275,2022,차량단독,철길건널목,부상[명],06~08시,0
4276,2022,차량단독,철길건널목,부상[명],08~10시,0
4277,2022,차량단독,철길건널목,부상[명],10~12시,0
4278,2022,차량단독,철길건널목,부상[명],12~14시,1
4279,2022,차량단독,철길건널목,부상[명],14~16시,3
4280,2022,차량단독,철길건널목,부상[명],16~18시,1
4281,2022,차량단독,철길건널목,부상[명],18~20시,0
4282,2022,차량단독,철길건널목,부상[명],20~22시,0
4283,2022,차량단독,철길건널목,부상[명],22~24시,0
